source_id,angular_distance,number_of_neighbours,gaia_astrometric_params,table2_oid,ra,dec,ep,vmag,sptype,dist,pmra,pmde,simbadname,original_ext_source_id
4456127942261895808,0.02094742893239058,1,5,1079,238.03416666666664,10.874444444444444,2000,9.34,"M2     ",22.5,-0.27,-0.24,HIP77725,77725.0
3736865265439463424,0.11253361918302895,1,5,881,195.54416666666665,10.958888888888888,2000,2.85,G8IIIva,31.3,-0.28,0.02,HIP63608,63608.0
3294081521934473216,0.018244820514237498,1,5,337,71.10749999999999,11.14611111111111,2000,5.39,"F0V    ",48.2,0.1,-0.01,HIP22044,22044.0
3883317121883053184,0.007851879707630582,1,5,703,155.53958333333333,11.31,2000,7.78,"G5     ",26.8,0.02,-0.32,HIP50782,50782.0
3339921875389105152,0.0069354234793376915,1,5,397,84.12916666666665,11.327777777777778,2000,8.78,"K7     ",11.3,0.0,-0.06,HIP26335,26335.0
602079652404802688,0.004803070455601245,1,5,595,129.96166666666664,11.5225,2000,7.61,"K1V    ",18.5,-0.11,-0.5,HIP42499,42499.0
4312905248400130688,0.003242198120541911,1,5,1328,288.8958333333333,11.554444444444446,2000,8.06,"K0     ",25.3,0.18,-0.17,HIP94650,94650.0
25488745411919360,0.009470387415850644,1,5,195,41.572083333333325,11.775,2000,8.59,"K5     ",15.9,0.27,-0.21,HIP12929,12929.0
36590651757883392,0.0023216885227730385,1,5,264,56.212916666666665,11.92,2000,9.13,"K8V:   ",21.8,0.32,0.13,HIP17496,17496.0
3331979901042416512,0.013710614568021045,1,5,449,94.11083333333333,12.271944444444445,2000,5.04,"F5IV-V ",19.6,0.08,0.19,HIP29800,29800.0
2575383100738086656,0.0032474189855657793,1,5,123,26.661249999999995,12.411666666666667,2000,8.91,"K5     ",23.0,0.03,-0.08,HIP8275,8275.0
25792554218535296,0.033399989451328466,1,5,193,41.239999999999995,12.445555555555556,2000,5.17,A7III-I,38.2,0.12,-0.08,HIP12832,12832.0
3306483944376792832,0.05537634673029936,1,5,328,69.53958333333331,12.510555555555555,2000,4.27,"A6V    ",45.8,0.1,-0.01,HIP21589,21589.0
4316214125587568896,0.006357528923842609,1,5,1337,292.0641666666666,12.535833333333333,2000,9.17,"K2     ",27.5,-0.05,-0.04,HIP95730,95730.0
1760960887992601984,0.002231165125822756,1,5,1433,312.40749999999997,12.545,2000,6.01,"F5V    ",29.5,0.05,0.1,HIP102805,102805.0
4544196074866779904,0.014225185733459447,1,5,1169,256.3445833333333,12.740833333333333,2000,4.89,"A4IV   ",44.0,0.05,-0.01,HIP83613,83613.0
3163201979956736000,0.0016017285037317084,1,5,513,110.94624999999999,12.964444444444444,2000,8.19,"G5     ",25.0,0.08,-0.43,HIP35872,35872.0
1226844321337777536,0.004941198205422153,1,5,972,214.81791666666663,13.004166666666666,2000,5.41,"F5IV   ",26.0,0.11,-0.03,HIP69989,69989.0
650337664425397632,0.0020117612902539536,1,5,569,123.64958333333331,13.022777777777778,2000,8.79,"K5     ",18.3,-0.42,0.1,HIP40375,40375.0
3307650109600736000,0.012755496997728618,1,5,312,67.20916666666666,13.0475,2000,5.02,"A7V    ",49.1,0.11,-0.02,HIP20901,20901.0
1191518146611956096,0.019921124201546167,1,5,1081,238.30041666666665,13.196388888888889,2000,6.07,"G0IV   ",17.4,-0.15,-0.56,HIP77801,77801.0
614543647497149056,0.0036802567328829876,1,5,662,145.29333333333332,13.209444444444443,2000,10.3,"M2     ",11.3,-0.66,-0.14,HIP47513,47513.0
3307782570688378496,0.001733514349064886,1,5,315,67.65583333333332,13.724166666666667,2000,5.4,"F0V    ",45.7,0.11,-0.02,HIP21036,21036.0
1185619988280226944,0.003779331222777683,1,5,999,221.35083333333333,13.846111111111112,2000,7.87,"K0     ",19.5,-0.23,-0.23,HIP72146,72146.0
2720132500864789760,0.0036105591372666557,1,5,1567,342.85999999999996,13.969722222222222,2000,8.29,"K0     ",21.0,0.4,0.2,HIP112870,112870.0
3310634944368705664,0.010422671766346005,1,5,304,64.99041666666665,14.035,2000,5.58,"F3V... ",44.8,0.12,-0.02,HIP20219,20219.0
1230894097540611968,0.005857267153269336,1,5,948,208.95833333333331,14.05638888888889,2000,6.16,"F6V    ",24.2,-0.29,0.01,HIP68030,68030.0
652005932802958976,0.00417111654703144,1,5,579,125.23041666666667,14.071111111111112,2000,9.75,"M0     ",23.4,-0.08,-0.26,HIP40910,40910.0
3966121308211393920,0.019155736583082308,1,5,786,172.9370833333333,14.364444444444445,2000,6.27,"G0V    ",23.0,-0.33,-0.19,HIP56242,56242.0
1805044913356835328,0.005799431734767577,1,5,1402,305.7183333333333,14.550833333333333,2000,6.16,"F8V    ",26.1,0.08,-0.01,HIP100511,100511.0
3165287719154543232,0.0023844168065675097,1,5,525,112.78208333333332,14.613888888888889,2000,8.94,"K5     ",21.2,0.07,-0.29,HIP36551,36551.0
1772187382746856320,0.0017331908595472588,1,5,1491,326.13041666666663,14.771944444444445,2000,5.96,"G0V    ",18.3,0.23,-0.11,HIP107350,107350.0
3309419984020071552,0.04180389076331321,1,5,320,68.46208333333333,14.844166666666668,2000,4.65,"A8V    ",46.7,0.1,-0.03,HIP21273,21273.0
3741297293732404352,0.004902479610062523,1,5,935,206.43249999999998,14.891388888888889,2000,8.46,"M3V    ",5.43,1.78,-1.46,HIP67155,67155.0
3311883817778820480,0.015844219685092836,1,5,305,65.15124999999999,15.095277777777778,2000,5.26,"F0V    ",47.1,0.11,-0.02,HIP20261,20261.0
1808282768947879808,0.01700401109953521,1,5,1393,303.5691666666666,15.1975,2000,4.94,"A2V    ",47.0,0.06,0.06,HIP99742,99742.0
610526719204475136,0.017552412876912424,1,5,612,134.3120833333333,15.3225,2000,5.22,"A5III  ",49.0,0.06,0.02,HIP43970,43970.0
2783518418493208832,0.006707654661939035,1,5,77,16.37458333333333,15.389999999999999,2000,8.66,"K2V    ",26.5,0.01,-0.2,HIP5110,5110.0
1229089524081628416,0.0038128990631852663,1,5,983,217.37374999999997,15.5325,2000,10.6,"M3     ",14.2,-1.05,1.3,HIP70865,70865.0
3345968334645285376,0.0024951816934097584,1,5,437,91.66874999999999,15.541944444444445,2000,6.76,"K0     ",15.4,-0.12,-0.1,HIP28954,28954.0
610549499710989440,0.01033252409405707,1,5,613,134.39666666666665,15.581111111111111,2000,5.68,"F0IV   ",49.2,0.06,0.02,HIP44001,44001.0
1193030490492925824,0.03854428653047664,1,5,1084,239.11333333333332,15.661388888888888,2000,3.85,"F6V    ",11.1,0.31,-1.28,HIP78072,78072.0
3312628358950130176,0.0014861622370992396,1,5,316,67.66208333333333,15.691666666666666,2000,5.47,"Am     ",44.3,0.1,-0.02,HIP21039,21039.0
33439176553394048,0.003190789330254269,1,5,200,42.653749999999995,15.709722222222222,2000,8.87,"K5     ",22.4,0.34,-0.4,HIP13258,13258.0
3969552574763799808,0.005850766253050089,1,5,756,167.13249999999996,15.7675,2000,9.75,"K0     ",25.9,0.16,-0.38,HIP54459,54459.0
1763000482062205056,0.01284055040580714,1,5,1430,311.66208333333327,16.12388888888889,2000,5.15,A2Ia+..,31.5,-0.01,-0.2,HIP102531,102531.0
1763000413341086464,0.04019065844208765,1,5,1431,311.66458333333327,16.124166666666667,2000,4.27,"K1IV   ",31.1,-0.03,-0.2,HIP102532,102532.0
1809360187271699584,0.009036649525703825,1,5,1387,302.7754166666667,16.18777777777778,2000,7.34,"K1V    ",20.4,-0.41,0.4,HIP99452,99452.0
3312849326426255616,0.021798206943494755,1,5,314,67.63999999999999,16.19388888888889,2000,4.78,"A6IV   ",44.3,0.1,-0.03,HIP21029,21029.0
34959010860594176,0.0068729841357593035,1,5,204,43.8225,16.309166666666666,2000,7.41,"G5     ",26.1,0.2,-0.05,HIP13601,13601.0
1234693112077610880,0.0020544261316987034,1,5,1002,221.5970833333333,16.496666666666666,2000,9.23,"K5V    ",17.5,-0.11,-0.92,HIP72237,72237.0
3168265196643176832,0.029501248660391704,1,5,509,109.52333333333333,16.540277777777778,2000,3.58,"A3V... ",28.9,-0.05,-0.04,HIP35350,35350.0
4510987662629223424,0.0054626813668269695,1,5,1297,282.9633333333333,16.583055555555557,2000,10.1,"M2     ",15.5,-0.23,-0.48,HIP92573,92573.0
43335537119008896,0.006045430729386306,1,5,259,55.93833333333333,16.66722222222222,2000,10.8,"M1     ",16.2,0.16,-0.31,HIP17405,17405.0
43335880716390784,4.915754581525404E-4,1,5,260,55.96916666666666,16.671944444444446,2000,9.99,"M2     ",17.2,0.16,-0.32,HIP17414,17414.0
1809456806859123584,0.0026384814517515683,1,5,1384,302.39291666666657,16.805555555555557,2000,7.56,"K0...  ",24.3,0.0,0.18,HIP99316,99316.0
2784924659505377280,0.003249527703804979,1,5,84,17.16833333333333,17.2425,2000,10.5,"K6     ",27.7,-0.06,-0.58,HIP5369,5369.0
3394298532176344960,0.0028099493834227067,1,5,385,80.91,17.323888888888888,2000,7.93,"K2     ",14.3,0.25,0.0,HIP25220,25220.0
3400292798990117888,0.011393601030809134,1,5,386,81.10624999999999,17.383333333333333,2000,5.0,"F8V SB ",14.6,0.25,-0.01,HIP25278,25278.0
4511416609607124352,0.0045451026031359055,1,5,1294,282.21624999999995,17.43888888888889,2000,9.17,"M0     ",17.0,-0.41,-0.42,HIP92311,92311.0
3313978112552491136,0.006501768581800195,1,5,306,66.02416666666666,17.44388888888889,2000,4.8,"A7V    ",44.7,0.11,-0.03,HIP20542,20542.0
3359074685047632640,0.0011430190549182552,1,5,460,99.295,17.564722222222223,2000,9.63,"M1:    ",9.84,-0.78,0.33,HIP31635,31635.0
1784473016438653056,0.008544219855419283,1,5,1478,322.4033333333333,17.643055555555556,2000,10.3,"M4     ",6.74,1.01,0.38,HIP106106,106106.0
1244644727396803584,0.0029827764544651534,1,5,932,206.27124999999998,17.78527777777778,2000,9.79,"---    ",13.0,0.45,-1.83,HIP67090,67090.0
3314063977537054208,0.04787319698472451,1,5,309,66.3725,17.92777777777778,2000,4.3,"A2IV   ",45.3,0.11,-0.03,HIP20648,20648.0
4548462729742343296,8.80338470287951E-4,1,5,1180,258.15666666666664,18.351111111111113,2000,7.95,"K0     ",20.5,0.1,-0.12,HIP84195,84195.0
2833330968155957888,0.006089421071303725,1,5,1561,341.8066666666667,18.384444444444444,2000,9.02,"G0     ",26.6,0.25,0.09,HIP112496,112496.0
1776317182780536064,0.007529792471080869,1,5,1523,332.87541666666664,18.426111111111112,2000,10.2,"M2     ",11.4,0.33,0.18,HIP109555,109555.0
4503423641091793152,8.426159258612072E-4,1,5,1237,268.9370833333333,18.50027777777778,2000,9.22,"K5     ",23.0,-0.05,-0.05,HIP87768,87768.0
4550763526539955712,0.005824320381259505,1,5,1217,264.47249999999997,18.591666666666665,2000,9.62,"M1     ",8.12,0.93,0.98,HIP86287,86287.0
2788907296779604864,0.0033015291107769728,1,5,62,12.840833333333332,18.739166666666666,2000,9.22,"K2     ",21.8,0.05,-0.27,HIP3998,3998.0
3975078892003894144,0.004216997653239345,1,5,808,178.0345833333333,18.755,2000,8.4,"K2     ",25.3,0.03,-0.3,HIP57866,57866.0
1209182041427374080,0.0028060746360869,1,5,1042,230.69499999999996,18.91888888888889,2000,7.16,"K0     ",20.1,-0.23,0.08,HIP75277,75277.0
2738145555048846080,0.006434771385687392,1,5,1544,337.19124999999997,18.93166666666667,2000,10.7,"---    ",22.5,0.17,-0.13,HIP110951,110951.0
3409711211681795584,0.011252515152072375,1,5,335,70.7325,18.958055555555553,2000,9.95,"M2     ",9.41,0.66,-1.11,HIP21932,21932.0
3374052988354372992,0.009804777894278678,1,5,447,93.71208333333333,19.156388888888888,2000,5.2,"F6V    ",21.1,-0.1,-0.18,HIP29650,29650.0
2786203082290674048,0.003111294889262175,1,5,103,21.56375,19.172222222222224,2000,5.35,F2V:var,26.0,-0.03,0.01,HIP6706,6706.0
624684408880100992,0.012007454118384601,1,5,701,154.93416666666664,19.47083333333333,2000,4.78,"F6IV   ",21.1,-0.23,-0.21,HIP50564,50564.0
3407785622839603968,0.003295017979106436,1,5,373,78.17583333333333,19.665555555555553,2000,10.8,"M5     ",12.7,0.28,0.24,HIP24284,24284.0
1814241194252808704,0.003611647718882203,1,5,1417,310.18791666666664,19.935277777777777,2000,6.43,"G5V    ",20.9,0.12,0.31,HIP102040,102040.0
3985219996984723712,0.024069866859436035,1,5,748,165.58249999999998,20.179722222222225,2000,4.42,"A1m    ",37.9,-0.01,0.04,HIP53954,53954.0
87921523897823872,0.0027576690288914052,1,5,173,38.97208333333333,20.21972222222222,2000,10.6,"M2     ",13.9,0.25,-0.14,HIP12097,12097.0
1786774019397408768,0.007491266704020797,1,5,1486,324.75499999999994,20.26527777777778,2000,5.77,"F2V    ",39.1,0.12,0.0,HIP106897,106897.0
96331172942614528,0.02724365463372218,1,5,119,25.624166666666664,20.26833333333333,2000,5.24,"K1V    ",7.46,-0.3,-0.68,HIP7981,7981.0
672091364541849344,0.009866666366087053,1,5,543,117.06833333333331,20.368055555555557,2000,11.4,"M2     ",14.1,1.45,-0.99,HIP38082,38082.0
4530744134230193280,0.05937948116528969,1,5,1289,281.4154166666666,20.546111111111113,2000,4.19,"F6V    ",19.0,-0.01,-0.34,HIP92043,92043.0
684865658135318144,0.0011281241563827753,1,5,614,134.65916666666664,20.546666666666667,2000,9.22,"M0     ",20.6,0.66,-0.17,HIP44072,44072.0
49298394834276608,0.03102503020179539,1,5,303,64.31541666666665,20.578333333333333,2000,4.93,"A3m    ",28.6,-0.04,-0.06,HIP19990,19990.0
108421608959951488,0.006825971259308619,1,5,210,44.52166666666667,20.66861111111111,2000,5.8,"F5IV   ",31.8,0.23,-0.03,HIP13834,13834.0
1817769836303393280,0.005422353080419522,1,5,1421,310.70583333333326,20.844444444444445,2000,8.26,"K0     ",25.3,-0.08,-0.35,HIP102226,102226.0
4519789081415296128,0.007275248679422411,1,5,1318,286.805,20.876944444444444,2000,10.7,"M2     ",8.86,-0.48,-0.33,HIP93899,93899.0
3411339626673664000,0.004824697270284215,1,5,333,70.32875,20.90138888888889,2000,8.09,"K3V    ",13.4,-0.23,-0.25,HIP21818,21818.0
1781003885454165888,0.005649841530073146,1,5,1501,328.2725,20.93027777777778,2000,8.18,"K0     ",23.9,-0.01,-0.1,HIP108028,108028.0
2832463659640297472,0.007043194840860585,1,5,1586,346.8695833333333,21.134166666666665,2000,5.97,"A5V    ",39.9,0.11,-0.05,HIP114189,114189.0
99495498687738624,0.0117234029520173,1,5,148,33.20041666666667,21.210833333333333,2000,5.23,"F5V    ",30.1,0.16,0.0,HIP10306,10306.0
2802397960855105920,0.006200046274407724,1,5,46,9.840833333333332,21.25027777777778,2000,5.88,"K0V    ",11.1,-0.46,-0.37,HIP3093,3093.0
4576863905365412736,0.005849389399885071,1,5,1235,268.3745833333333,21.325277777777778,2000,8.5,"K0     ",24.8,-0.07,0.06,HIP87579,87579.0
664950414475977728,0.016163289080162607,1,5,599,130.82125,21.46833333333333,2000,4.66,"A1IV   ",48.5,-0.11,-0.04,HIP42806,42806.0
4568060562432051584,0.009870617904637499,1,5,1170,256.78125,21.55388888888889,2000,11.6,"M3     ",13.5,-0.47,-0.03,HIP83762,83762.0
3409207536188836352,0.018654148560857713,1,5,363,75.77374999999999,21.58972222222222,2000,4.62,"A7V    ",49.9,0.07,-0.04,HIP23497,23497.0
145391484855481344,0.014569576676357271,1,5,311,67.00333333333332,21.619722222222222,2000,5.72,"Am     ",47.9,0.1,-0.04,HIP20842,20842.0
4529285391522200320,0.032520461671464135,1,5,1263,275.9245833333333,21.76972222222222,2000,3.85,"K2III  ",39.3,0.2,-0.24,HIP90139,90139.0
2018474482692959232,0.005258279650811716,1,5,1343,293.3566666666666,21.840277777777775,2000,6.89,"G5V    ",20.1,-0.02,-0.2,HIP96183,96183.0
676273597540164096,0.0032960693482174887,1,5,580,125.87874999999998,21.849166666666665,2000,9.52,"M0     ",27.0,0.3,-0.24,HIP41130,41130.0
145421309108301184,0.004242329640678922,1,5,313,67.25041666666665,21.9225,2000,8.3,"K7V    ",11.4,-0.07,0.18,HIP20917,20917.0
3988689609004982912,0.006317599062373618,1,5,749,165.65958333333333,21.966944444444444,2000,9.57,"K      ",11.6,0.14,-0.05,HIP53985,53985.0
866177431953646464,0.1227509561144537,1,5,510,110.03083333333332,21.98222222222222,2000,3.5,F0IV...,18.0,-0.02,-0.01,HIP35550,35550.0
53112944270520832,0.010629559565309359,1,5,282,61.33458333333332,22.00888888888889,2000,5.9,"G5V    ",16.7,0.17,-0.13,HIP19076,19076.0
1241547437501423872,0.002922404403598562,1,5,998,221.04999999999998,22.185277777777777,2000,9.89,"M0     ",26.3,0.0,0.12,HIP72044,72044.0
145484629809228544,0.034639884787143756,1,5,308,66.35416666666667,22.199722222222224,2000,5.27,"A7V    ",44.1,0.11,-0.05,HIP20641,20641.0
145674574739951872,0.07804795681631749,1,5,307,66.3425,22.29361111111111,2000,4.21,"A7IV-V ",47.0,0.11,-0.04,HIP20635,20635.0
4535144998232287232,0.0017881137449283432,1,5,1271,278.32416666666666,22.31416666666667,2000,8.9,"K4V    ",23.4,-0.18,-0.47,HIP90959,90959.0
1838855376946302720,0.008797396153559778,1,5,1442,314.3558333333333,22.3625,2000,11.9,"M3     ",13.6,0.77,-0.21,HIP103441,103441.0
3379989457790428416,9.201186674277333E-4,1,5,486,104.54916666666666,22.47583333333333,2000,6.94,"G5V    ",24.2,0.05,0.1,HIP33537,33537.0
3980560507224374400,0.00492467369455888,1,5,785,172.9308333333333,22.666944444444447,2000,10.3,"---    ",16.1,-0.58,0.03,HIP56238,56238.0
641154096631794432,0.005142361830893634,1,5,659,144.29708333333332,22.69388888888889,2000,9.43,"M0V:   ",21.9,-0.15,-0.18,HIP47201,47201.0
1827242816201846144,0.00511365436735292,1,5,1370,300.1820833333333,22.710833333333333,2000,7.67,"G5     ",19.2,0.0,-0.25,HIP98505,98505.0
3988987164339438208,0.0027476972923102176,1,5,745,165.01791666666665,22.83277777777778,2000,10.0,"M3     ",6.62,-0.43,-0.28,HIP53767,53767.0
1250801855073489280,7.098489624498404E-4,1,5,950,209.83083333333332,22.869722222222222,2000,9.05,"K      ",23.8,-0.16,0.01,HIP68337,68337.0
2791782794564103808,0.001220632479512456,1,5,79,16.907916666666665,22.954722222222223,2000,8.41,"K4V    ",20.7,0.1,-0.49,HIP5286,5286.0
4569194055841164160,0.0024615433659152235,1,5,1194,261.0275,22.96,2000,5.7,"F0IV   ",42.7,-0.04,-0.04,HIP85157,85157.0
725398123501434496,0.007311533586492495,1,5,698,154.31041666666664,23.10611111111111,2000,5.81,"F8Vw   ",22.7,-0.41,-0.1,HIP50384,50384.0
2848150288954631296,0.005019757910580008,1,5,5,1.2345833333333331,23.269444444444442,2000,7.82,"G9V    ",25.6,0.38,-0.01,HIP400,400.0
1797276382668029440,0.005218931385226884,1,5,1480,322.75708333333324,23.335277777777776,2000,9.23,"K8     ",25.0,0.13,-0.14,HIP106231,106231.0
1833199729671740800,0.005595262416321333,1,5,1374,300.9670833333333,23.340555555555554,2000,7.28,"K1V    ",15.5,-1.0,-0.91,HIP98792,98792.0
2837037662371901184,0.00425869663970278,1,5,1570,343.01041666666663,23.413055555555555,2000,9.79,"K8     ",27.1,0.13,-0.15,HIP112918,112918.0
4532560355639207680,9.705428580717845E-4,1,5,1292,282.0683333333333,23.514722222222222,2000,6.19,"F8V    ",28.6,0.03,-0.01,HIP92270,92270.0
104716907609412352,0.024441325418119237,1,5,135,29.482083333333332,23.59583333333333,2000,4.79,"F0V    ",40.8,-0.09,-0.01,HIP9153,9153.0
1254695603704323712,0.0048692055565327345,1,5,980,216.43124999999995,23.616944444444446,2000,9.77,"M1     ",16.7,0.79,-1.12,HIP70529,70529.0
1254694882149817728,0.001193863648138325,1,5,981,216.4445833333333,23.62027777777778,2000,9.98,"M2     ",15.7,0.8,-1.12,HIP70536,70536.0
1265976524286377856,0.0037515452869619366,1,5,1005,222.5658333333333,23.911666666666665,2000,5.86,"G2V    ",17.9,0.14,0.03,HIP72567,72567.0
3382815271394515072,0.0034416195652337846,1,5,465,100.31541666666665,23.9575,2000,8.08,"K2     ",17.5,0.21,-0.28,HIP32010,32010.0
104453918172129792,0.0022306485381248494,1,5,144,31.62583333333333,24.333888888888886,2000,6.89,"G2V    ",23.1,0.01,-0.15,HIP9829,9829.0
4573412435276520320,0.04246776833998343,1,5,1182,258.75791666666663,24.839166666666664,2000,3.12,A3IVv S,24.0,-0.02,-0.16,HIP84379,84379.0
3957887649746830976,0.0032619550817113555,1,5,868,192.19583333333333,24.84,2000,6.29,"G7V    ",17.1,-0.33,-0.11,HIP62523,62523.0
1264630412816366720,0.004038494998587042,1,5,1025,226.82541666666665,24.86916666666667,2000,4.93,"F5V    ",19.7,0.18,-0.16,HIP73996,73996.0
294517800251711616,0.004935504002928878,1,5,95,19.164166666666663,25.33138888888889,2000,10.1,"K5     ",22.7,0.43,-0.1,HIP5957,5957.0
1891598193815850624,0.07204136126054655,1,5,1514,331.75291666666664,25.345,2000,3.77,"F5V    ",11.7,0.3,0.03,HIP109176,109176.0
3381727613874753536,0.005652355909897713,1,5,480,103.82791666666665,25.375555555555557,2000,5.74,"G0V    ",17.2,-0.04,0.03,HIP33277,33277.0
114207651462714880,0.0030601323582384933,1,5,191,41.064583333333324,25.523333333333333,2000,10.5,"M3.5Ve ",7.55,0.86,-0.37,HIP12781,12781.0
3997075206232885888,0.003569230929392766,1,5,766,168.6383333333333,25.710277777777776,2000,7.76,"K1V    ",21.2,-0.11,0.05,HIP54906,54906.0
882872210352301568,0.019250200071429715,1,5,501,107.39749999999998,25.72861111111111,2000,7.09,"G8V    ",24.5,-0.12,-0.18,HIP34567,34567.0
4572835535272064768,0.005526495481303445,1,5,1157,254.53666666666658,25.74388888888889,2000,9.7,"M2     ",10.3,-0.11,-0.51,HIP83043,83043.0
1834788970646666112,0.005031510599643439,1,5,1376,301.04166666666663,25.790000000000003,2000,7.82,"K3V    ",21.6,-0.08,-0.04,HIP98828,98828.0
70051608089857536,0.00410536923734952,1,5,266,56.583749999999995,26.21527777777778,2000,9.61,"K5     ",14.5,0.39,-0.2,HIP17609,17609.0
4582680493669880704,0.0037795511081000857,1,5,1240,270.62875,26.31277777777778,2000,7.01,"K0V    ",21.9,0.39,-0.6,HIP88348,88348.0
115311458058061440,3.899442579201505E-4,1,5,213,45.60833333333332,26.609166666666667,2000,6.62,"G8V    ",21.1,0.23,-0.17,HIP14150,14150.0
1856712201709083136,0.17763823768268322,1,5,1409,307.5445833333333,26.842777777777776,2000,9.69,"M2     ",23.1,-0.16,-0.13,HIP101150,101150.0
646818024623804416,0.012275135098869233,1,5,666,145.98166666666665,26.968888888888888,2000,12.0,"M:     ",14.1,-0.58,-0.1,HIP47741,47741.0
646255212109355136,0.003730233083598151,1,5,654,143.1825,26.988333333333333,2000,7.05,"K0     ",17.7,-0.15,-0.25,HIP46843,46843.0
2856765684112654336,0.002763618468707534,1,5,17,3.0166666666666666,27.098888888888887,2000,8.73,"K0     ",25.7,0.28,-0.08,HIP974,974.0
883439489632629120,0.08335729729278528,1,5,507,109.08249999999998,27.142222222222223,2000,10.8,"---    ",12.3,-0.04,-0.2,HIP35191,35191.0
683184784030475520,0.013498740520871206,1,5,577,125.01625,27.217499999999998,2000,5.13,"F6V    ",18.1,-0.02,-0.38,HIP40843,40843.0
875071278432954240,0.003209813820062942,1,5,545,117.47958333333332,27.363055555555558,2000,6.9,"G5IV   ",21.8,-0.01,-0.01,HIP38228,38228.0
154660191781205120,0.0032125755814561593,1,5,336,70.8975,27.68722222222222,2000,8.0,"K5III  ",22.3,0.05,-0.27,HIP21988,21988.0
1316590033811497088,7.885698573436345E-4,1,5,1087,239.6333333333333,27.739722222222223,2000,8.02,"K0V    ",26.0,-0.78,0.3,HIP78241,78241.0
873035017256115072,0.012367564903930435,1,5,514,111.43166666666666,27.798055555555557,2000,3.78,G9III+.,38.6,-0.12,-0.08,HIP36046,36046.0
1460229369573307264,0.06020078789229421,1,5,891,197.9683333333333,27.878055555555555,2000,4.23,"G0V    ",9.15,-0.8,0.88,HIP64394,64394.0
873246776325007232,0.005966860619526632,1,5,521,112.33499999999998,28.118055555555557,2000,5.07,"A4V    ",50.0,-0.03,-0.05,HIP36393,36393.0
704967037090946688,0.006343774119275893,1,5,606,133.14916666666667,28.330555555555556,2000,5.96,"G8V    ",12.5,-0.49,-0.23,HIP43587,43587.0
2037646495139760512,0.014526109942832462,1,5,1313,286.65708333333333,28.628333333333334,2000,5.53,"F0III  ",40.8,0.08,0.08,HIP93843,93843.0
1896396703077703936,0.0014504184111195743,1,5,1500,328.1245833333333,28.793333333333337,2000,5.52,F6IVwva,27.6,-0.06,-0.06,HIP107975,107975.0
164262059326729088,0.00883802256093589,1,5,284,61.75208333333331,29.00111111111111,2000,5.21,"F1V    ",27.5,-0.09,0.0,HIP19205,19205.0
2867175035571212416,0.0016765694800016761,1,5,1638,358.28583333333324,29.018055555555556,2000,9.75,"---    ",22.4,-0.07,0.02,HIP117779,117779.0
2860924621205256704,0.0035542610098492386,1,5,11,1.653333333333333,29.02138888888889,2000,6.07,"K0V    ",13.7,0.38,-0.18,HIP544,544.0
1272123859439770368,0.002826291230051152,1,5,1035,229.83833333333328,29.20611111111111,2000,10.2,"K7     ",28.6,-0.14,0.39,HIP74981,74981.0
876370076542359936,0.002611793740505435,1,5,560,120.13374999999998,29.21222222222222,2000,6.97,"G8V    ",16.8,-0.17,-1.16,HIP39157,39157.0
4575374857376398976,0.0030253457975203146,1,5,1186,259.41875,29.22694444444444,2000,8.43,"K2     ",24.0,-0.07,0.22,HIP84607,84607.0
887822001246832384,0.009429376444044355,1,5,492,105.87708333333332,29.336944444444445,2000,5.93,"G4V    ",19.0,0.16,-0.83,HIP34017,34017.0
302447890428345088,0.004564202117041779,1,5,127,27.532916666666665,29.464444444444442,2000,8.06,"K1V    ",26.7,-0.04,-0.06,HIP8543,8543.0
1284721994948665216,0.0019936998944468346,1,5,975,215.4883333333333,29.629444444444445,2000,8.56,"K5V    ",14.4,-0.63,-0.31,HIP70218,70218.0
1284257623084916480,0.00950607770152178,1,5,990,218.66999999999996,29.745,2000,4.47,F3Vwvar,15.4,0.19,0.13,HIP71284,71284.0
884951489919636352,0.0038135140263511917,1,5,500,107.01749999999998,29.834444444444443,2000,8.32,"G5     ",22.2,-0.16,-0.3,HIP34414,34414.0
2029433521248546304,0.0116518646151623,1,5,1373,300.9058333333333,29.896666666666665,2000,5.73,G6IV+..,15.8,0.68,-0.52,HIP98767,98767.0
696553745911845376,0.00750478927058577,1,5,665,145.88875,29.974444444444444,2000,5.64,"A2IV   ",48.8,-0.02,-0.1,HIP47701,47701.0
2032017717217569152,6.100944441434934E-4,1,5,1355,296.3983333333333,30.01,2000,9.15,"K5V    ",20.6,-0.07,-0.1,HIP97223,97223.0
1453180404823190912,0.00716102512592072,1,5,961,213.48791666666665,30.216944444444444,2000,8.03,"K5     ",17.3,-0.4,0.18,HIP69526,69526.0
2867514406706887808,0.0024907405405642426,1,5,1636,357.61625,30.353055555555557,2000,9.35,"M0     ",24.8,0.25,0.01,HIP117559,117559.0
732857558276385664,0.003674515226293835,1,5,758,167.77166666666665,30.445833333333333,2000,8.31,"K8V    ",11.9,0.59,-0.2,HIP54646,54646.0
708608825759209088,0.0030207622634727547,1,5,572,124.545,30.600555555555555,2000,8.82,"K4V    ",22.5,-0.28,-0.82,HIP40671,40671.0
1909581805999126784,0.0039643164283588335,1,5,1597,349.07583333333326,30.67,2000,8.07,"K2V    ",24.1,0.36,0.09,HIP114886,114886.0
1310284059747409920,0.04547544687335943,1,5,1159,255.0725,30.92638888888889,2000,3.92,"A0V    ",49.9,-0.05,0.03,HIP83207,83207.0
