NAME,PSRJ,RAJ,DECJ,PMRA,PMDEC,PX,POSEPOCH,ELONG,ELAT,PMELONG,PMELAT,Gl,Gb,RAJD,DECJD,P0,F0,F1,F2,F3,PEPOCH,DM,DM1,RM,W50,W10,UNITS,TAU_SC,S400,S1400,S2000,BINARY,T0,PB,A1,OM,ECC,TASC,EPS1,EPS2,Minimum,Median,BINCOMP,DIST,DIST_DM,DM*sin(b),ZZ,XX,YY,ASSOC,SURVEY,OSURVEY,DISC.,PSR,NGLT,R_LUM,R_LUM14,AGE,BSURF,EDOT,EDOTD2,PMTOT,VTRANS,P1_I,AGE_I,BSURF_I,B_LC
J1837-0559,J1837-0559,18:37:23.6,-05:59:28.3,*,*,*,51463.00,279.733,17.133,*,*,26.001,0.379,279.348596,-5.991194,0.201063,4.973576,-8.175e-14,*,*,51463.00,319.50,*,169.00,10.700,*,TDB,*,*,0.50,*,*,*,*,*,*,*,*,*,*,*,*,*,4.32,4.32,2.11,0.03,1.89,4.62,*,"pksmb,htru_pks",000010040000,2002,*,1,*,9.33e+00,9.64e+05,8.25e+11,1.61e+34,8.60e+32,*,*,*,*,*,9.51e+02
J1837-0604,J1837-0604,18:37:43.5,-06:04:49,*,*,*,51749.00,279.813,17.038,*,*,25.96,0.265,279.431458,-6.080278,0.096294,10.384841,-4.872e-12,*,*,51749.00,459.30,*,320.80,13.000,30.000,TDB,*,*,0.70,*,*,*,*,*,*,*,*,*,*,*,*,*,4.77,4.77,2.12,0.02,2.09,4.21,*,"pksmb,htru_pks",000010040000,2001,HE[lsg+15],*,*,1.59e+01,3.38e+04,2.11e+12,2.00e+36,8.78e+34,*,*,*,*,*,2.22e+04
B1834-06,J1837-0653,18:37:14.6,-06:53:02.1,*,*,*,49480.00,279.631,16.245,*,*,25.191,0.002,279.311043,-6.883921,1.905809,0.524712,-2.126e-16,4.600e-28,*,49480.00,316.10,*,-268.40,105.000,170.000,TDB,*,*,2.50,*,*,*,*,*,*,*,*,*,*,*,*,*,4.14,4.14,0.01,0.0,1.76,4.75,*,"jb2,pksmb,htru_pks",000010040100,1986,*,*,*,4.28e+01,3.91e+07,1.23e+12,4.40e+30,2.57e+29,*,*,*,*,*,1.66e+00
J1837-1243,J1837-1243,18:37:09.4,-12:43:56,*,*,*,51494.00,279.212,10.411,*,*,19.983,-2.662,279.289208,-12.732222,1.876019,0.533044,-1.037e-14,*,*,51494.00,300.00,*,*,24.400,*,TDB,*,*,0.17,*,*,*,*,*,*,*,*,*,*,*,*,*,8.26,8.26,-13.93,-0.38,2.82,0.75,*,"pksmb,htru_pks",000010040000,2002,*,*,*,1.16e+01,8.14e+05,8.38e+12,2.18e+32,3.20e+30,*,*,*,*,*,1.19e+01
J1837-1837,J1837-1837,18:37:54.2,-18:37:08,*,*,*,51500.00,279.004,4.525,*,*,14.807,-5.498,279.476042,-18.618889,0.618358,1.617187,-1.437e-14,*,*,51500.00,100.74,*,138.00,9.000,18.000,TDB,*,*,0.36,*,*,*,*,*,*,*,*,*,*,*,*,*,3.23,3.23,-9.65,-0.31,0.82,5.39,*,"pkssw,pksmb,htru_pks",000010140000,2001,*,*,*,3.76e+00,1.78e+06,1.87e+12,9.18e+32,8.79e+31,*,*,*,*,*,7.40e+01
J1838-01,J1838-01,18:38:30,-01:01,*,*,*,51869.10,280.393,22.076,*,*,30.55,2.414,279.625,-1.016667,0.183295,5.455692,*,*,*,51869.10,320.40,*,*,*,*,TDB,*,*,0.30,*,*,*,*,*,*,*,*,*,*,*,*,*,7.76,7.76,13.49,0.33,3.94,1.82,*,pksmb,000000040000,2013,*,*,*,1.81e+01,*,*,*,*,*,*,*,*,*,*
J1838-0107,J1838-0107,18:38:39.4,-01:07:48.6,*,*,*,56489.00,280.426,21.96,*,*,30.467,2.327,279.664263,-1.130178,0.444426,2.250095,-2.764e-17,*,*,56489.00,268.90,*,*,34.400,45.000,TDB,*,*,0.05,*,*,*,*,*,*,*,*,*,*,*,*,*,6.10,6.10,10.92,0.25,3.09,3.25,*,htru_pks,000010000000,2015,*,*,*,1.86e+00,1.29e+09,4.98e+10,2.46e+30,6.60e+28,*,*,*,*,*,5.32e+00
J1838-0453,J1838-0453,18:38:11.1,-04:53:23,*,*,*,51493.00,280.019,18.218,*,*,27.07,0.709,279.546625,-4.889722,0.380831,2.625838,-7.975e-13,*,*,51493.00,617.20,*,-76.00,12.700,*,TDB,*,*,0.33,*,*,*,*,*,*,*,*,*,*,*,*,*,6.64,6.64,7.64,0.08,3.02,2.59,*,"pksmb,htru_pks",000010040000,2002,*,2,*,1.45e+01,5.22e+04,6.72e+12,8.27e+34,1.88e+33,*,*,*,*,*,1.14e+03
J1838-0549,J1838-0549,18:38:38.0,-05:49:12,*,*,*,52642.00,280.067,17.282,*,*,26.295,0.183,279.658708,-5.82,0.235303,4.249836,-6.038e-13,*,*,52642.00,276.60,*,*,7.000,*,TDB,*,*,0.29,*,*,*,*,*,*,*,*,*,*,*,*,*,4.06,4.06,0.88,0.01,1.8,4.86,*,pksmb,000000040000,2004,*,*,*,4.78e+00,1.12e+05,2.84e+12,1.01e+35,6.15e+33,*,*,*,*,*,2.04e+03
J1838-0624,J1838-0624,18:38:51.7,-06:24:54,*,*,*,51875.00,280.083,16.685,*,*,25.792,-0.14,279.71575,-6.415,0.927178,1.078542,-9.000e-17,*,*,51875.00,424.00,*,*,36.000,*,TDB,*,*,0.16,*,*,*,*,*,*,*,*,*,*,*,*,*,4.54,4.54,-1.04,-0.01,1.98,4.41,*,pksmb,000000040000,2004,*,*,*,3.30e+00,1.90e+08,2.71e+11,3.83e+30,1.86e+29,*,*,*,*,*,3.19e+00
J1838-1046,J1838-1046,18:38:26.4,-10:46:57,*,*,*,51493.00,279.664,12.335,*,*,21.862,-2.049,279.610333,-10.7825,1.218354,0.820780,-2.075e-15,*,*,51493.00,208.00,*,299.00,16.600,34.000,TDB,*,*,0.50,*,*,*,*,*,*,*,*,*,*,*,*,*,4.11,4.11,-7.44,-0.15,1.53,4.69,*,"pksmb,htru_pks",000010040000,2002,*,*,*,8.45e+00,6.27e+06,1.96e+12,6.72e+31,3.98e+30,*,*,*,*,*,1.02e+01
J1838-1849,J1838-1849,18:38:33.7,-18:49:59,*,*,*,55991.90,279.146,4.301,*,*,14.686,-5.734,279.640792,-18.833056,0.488242,2.048165,-1.678e-16,*,*,55991.90,169.90,*,*,*,*,TDB,*,*,0.40,*,*,*,*,*,*,*,*,*,*,*,*,*,8.39,8.39,-16.97,-0.84,2.12,0.42,*,pksmb,000000040000,2013,*,*,*,2.82e+01,1.93e+08,1.41e+11,1.36e+31,1.93e+29,*,*,*,*,*,1.14e+01
J1839-0223,J1839-0223,18:39:58.0,-02:23:09.5,*,*,*,56488.00,280.679,20.684,*,*,29.5,1.461,279.9918,-2.385972,1.266790,0.789397,-2.968e-15,*,*,56488.00,330.00,*,*,45.300,67.900,TDB,*,*,0.11,*,*,*,*,*,*,*,*,*,*,*,*,*,6.09,6.09,8.42,0.16,3.0,3.2,*,htru_pks,000010000000,2015,*,*,*,4.08e+00,4.21e+06,2.49e+12,9.25e+31,2.49e+30,*,*,*,*,*,1.15e+01
J1839-0321,J1839-0321,18:39:37.5,-03:21:10.5,*,*,*,51489.00,280.512,19.726,*,*,28.601,1.095,279.906313,-3.352917,0.238778,4.187994,-2.196e-13,*,*,51489.00,452.60,*,*,5.400,*,TDB,*,*,0.27,*,*,*,*,*,*,*,*,*,*,*,*,*,7.86,7.86,8.65,0.15,3.76,1.6,*,pksmb,000000040000,2002,*,*,*,1.67e+01,3.02e+05,1.75e+12,3.63e+34,5.88e+32,*,*,*,*,*,1.20e+03
J1839-0402,J1839-0402,18:39:51.0,-04:02:24.9,*,*,*,51487.00,280.519,19.036,*,*,28.016,0.73,279.96275,-4.04025,0.520940,1.919608,-2.835e-14,*,*,51487.00,242.00,*,*,7.000,15.000,TDB,*,*,0.21,*,*,*,*,*,*,*,*,*,*,*,*,*,4.27,4.27,3.08,0.05,2.01,4.73,*,"pksmb,htru_pks",000010040000,2002,*,*,*,3.83e+00,1.07e+06,2.03e+12,2.15e+33,1.18e+32,*,*,*,*,*,1.34e+02
J1839-0436,J1839-0436,18:39:00.0,-04:36:57.5,*,*,*,53190.00,280.252,18.477,*,*,27.407,0.654,279.750267,-4.615972,0.149461,6.690724,-3.624e-14,*,*,53190.00,292.70,*,*,6.400,*,TDB,*,*,0.23,*,*,*,*,*,*,*,*,*,*,*,*,*,4.48,4.48,3.34,0.05,2.06,4.52,*,"pksmb,htru_pks",000010040000,2006,*,*,*,4.62e+00,2.92e+06,3.52e+11,9.57e+33,4.77e+32,*,*,*,*,*,9.88e+02
J1839-0459,J1839-0459,18:39:42.6,-04:59:58.8,*,*,*,51426.00,280.409,18.082,*,*,27.147,0.321,279.927579,-4.999667,0.585319,1.708470,-9.655e-15,*,*,51426.00,243.00,*,*,11.700,*,TDB,*,*,0.30,*,*,*,*,*,*,*,*,*,*,*,*,*,3.98,3.98,1.36,0.02,1.82,4.96,*,"pksmb,htru_pks",000010040000,2002,*,*,*,4.75e+00,2.80e+06,1.41e+12,6.51e+32,4.11e+31,*,*,*,*,*,6.58e+01
J1839-0627,J1839-0627,18:39:20.4,-06:27:34,*,*,*,51361.00,280.203,16.632,*,*,25.807,-0.266,279.83525,-6.459444,0.484914,2.062223,-5.600e-16,*,*,51361.00,88.50,*,*,23.200,*,TDB,*,*,0.29,*,*,*,*,*,*,*,*,*,*,*,*,*,2.46,2.46,-0.41,-0.01,1.07,6.29,*,"pksmb,htru_pks",000010040000,2002,*,*,*,1.75e+00,5.83e+07,2.56e+11,4.56e+31,7.53e+30,*,*,*,*,*,2.10e+01
J1839-0643,J1839-0643,18:39:09.8,-06:43:45.2,*,*,*,51368.00,280.138,16.366,*,*,25.547,-0.35,279.790846,-6.729222,0.449548,2.224456,-1.800e-14,*,*,51368.00,497.90,*,-2977.00,19.100,*,TDB,*,*,1.40,*,*,*,*,*,*,*,*,*,*,*,*,*,4.82,4.82,-3.05,-0.03,2.08,4.15,*,"pksmb,htru_pks",000010040000,2002,*,*,*,3.25e+01,1.96e+06,1.29e+12,1.58e+33,6.80e+31,*,*,*,*,*,1.34e+02
J1839-0905,J1839-0905,18:39:53.4,-09:05:14.8,*,*,*,52287.00,280.151,14.001,*,*,23.533,-1.591,279.972742,-9.087444,0.418969,2.386812,-1.483e-13,*,*,52287.00,344.50,*,*,17.000,*,TDB,*,*,0.16,*,*,*,*,*,*,*,*,*,*,*,*,*,6.80,6.80,-9.56,-0.19,2.71,2.27,*,"pksmb,htru_pks",000010040000,2004,*,*,*,7.40e+00,2.55e+05,3.34e+12,1.40e+34,3.02e+32,*,*,*,*,*,4.26e+02
J1839-1238,J1839-1238,18:39:43.7,-12:38:40.7,*,*,*,53035.00,279.854,10.456,*,*,20.347,-3.18,279.932117,-12.644639,1.911428,0.523169,-1.354e-15,*,*,53035.00,169.80,*,*,26.000,*,TDB,*,*,0.37,*,*,*,*,*,*,*,*,*,*,*,*,*,3.98,3.98,-9.42,-0.22,1.38,4.77,*,"pksmb,htru_pks",000010040000,2006,*,*,*,5.86e+00,6.12e+06,3.11e+12,2.80e+31,1.77e+30,*,*,*,*,*,4.18e+00
J1840+0214,J1840+0214,18:40:34.0,+02:14:54.7,*,*,*,53129.00,281.222,25.294,*,*,33.696,3.443,280.142029,2.248528,0.797478,1.253953,-1.304e-14,*,*,53129.00,182.40,*,*,10.000,*,TDB,*,*,0.07,*,*,*,*,*,*,*,*,*,*,*,*,*,5.84,5.84,10.95,0.35,3.23,3.65,*,pksmb,000000040000,2006,*,*,*,2.39e+00,1.52e+06,2.60e+12,6.46e+32,1.89e+31,*,*,*,*,*,4.81e+01
J1840-0559,J1840-0559,18:40:23.1,-05:59:16.2,*,*,*,52418.00,280.51,17.084,*,*,26.345,-0.281,280.096583,-5.987833,0.859368,1.163645,-1.300e-14,*,*,52418.00,321.70,*,*,16.000,34.000,TDB,*,*,0.31,*,*,*,*,*,*,*,*,*,*,*,*,*,4.24,4.24,-1.58,-0.02,1.88,4.7,*,"pksmb,htru_pks",000010040000,2004,*,*,*,5.57e+00,1.42e+06,2.91e+12,5.97e+32,3.32e+31,*,*,*,*,*,4.29e+01
J1840-0626,J1840-0626,18:40:16.3,-06:26:15.4,*,*,*,54211.20,280.446,16.637,*,*,25.933,-0.461,280.067958,-6.437611,1.893353,0.528164,-6.424e-15,*,*,54211.20,748.00,*,*,37.000,*,TDB,*,*,0.16,*,*,*,*,*,*,*,*,*,*,*,*,*,5.72,5.72,-6.02,-0.05,2.5,3.36,*,pksmb,000000040000,2009,*,*,*,5.23e+00,1.30e+06,6.68e+12,1.34e+32,4.09e+30,*,*,*,*,*,9.23e+00
J1840-0643,J1840-0643,18:40:09.4,-06:43:47,*,*,*,55930.00,280.394,16.348,*,*,25.66,-0.57,280.039333,-6.729722,0.035578,28.107356,-1.740e-13,*,*,55930.00,500.00,*,*,*,*,TDB,*,*,1.20,*,BT,56044.4000,937.1000,113.2000,*,*,*,*,*,0.1593,0.1861,He[kek+13],5.01,5.01,-4.97,-0.05,2.17,3.98,*,pksmb,000000040000,2013,*,*,*,3.01e+01,2.56e+06,8.96e+10,1.93e+35,7.69e+33,*,*,*,*,*,1.86e+04
J1840-0753,J1840-0753,18:40:47.6,-07:53:32,*,*,*,54803.90,280.47,15.177,*,*,24.698,-1.242,280.198333,-7.892222,0.437869,2.283788,-5.216e-16,*,*,54803.90,691.00,*,*,140.100,*,TDB,*,*,0.37,*,*,*,*,*,*,*,*,*,*,*,*,*,14.23,14.23,-14.98,-0.31,5.94,-4.43,*,"pksmb,htru_pks",000010040000,2013,*,*,*,7.49e+01,6.94e+07,2.12e+11,4.70e+31,2.32e+29,*,*,*,*,*,2.36e+01
J1840-0809,J1840-0809,18:40:33.3,-08:09:03.3,*,*,*,52091.00,280.39,14.923,*,*,24.441,-1.308,280.139017,-8.150917,0.955672,1.046384,-2.574e-15,*,*,52091.00,349.80,*,262.60,10.000,35.000,TDB,*,*,2.30,*,*,*,*,*,*,*,*,*,*,*,*,*,5.75,5.75,-7.99,-0.13,2.38,3.27,*,"pksmb,htru_pks",000010040000,2004,*,*,*,7.60e+01,6.44e+06,1.52e+12,1.06e+32,3.22e+30,*,*,*,*,*,1.63e+01
J1840-0815,J1840-0815,18:40:13.7,-08:15:10.6,*,*,*,52091.00,280.299,14.828,*,*,24.314,-1.283,280.057396,-8.252944,1.096440,0.912043,-2.009e-15,*,*,52091.00,233.20,*,178.70,22.000,35.000,TDB,*,*,1.40,*,*,*,*,*,*,*,*,*,*,*,*,*,4.19,4.19,-5.22,-0.09,1.72,4.68,*,"pksmb,htru_pks",000010040000,2004,*,*,*,2.46e+01,7.19e+06,1.65e+12,7.23e+31,4.12e+30,*,*,*,*,*,1.17e+01
J1840-0840,J1840-0840,18:40:51.9,-08:40:29,*,*,*,53278.00,280.429,14.395,*,*,24.01,-1.616,280.21625,-8.674722,5.309377,0.188346,-8.400e-16,*,*,53278.00,272.00,*,564.50,180.000,*,TDB,*,*,1.72,*,*,*,*,*,*,*,*,*,*,*,*,*,5.10,5.10,-7.67,-0.14,2.07,3.84,*,"pksmb,htru_pks",000010040000,2006,*,*,*,4.47e+01,3.55e+06,1.13e+13,6.25e+30,2.40e+29,*,*,*,*,*,7.11e-01
J1840-1122,J1840-1122,18:40:24.0,-11:22:10.7,*,*,*,52287.00,280.113,11.716,*,*,21.559,-2.745,280.100275,-11.369639,0.940962,1.062743,-7.238e-15,*,*,52287.00,311.00,*,*,11.000,*,TDB,*,*,0.13,*,*,*,*,*,*,*,*,*,*,*,*,*,9.96,9.96,-14.89,-0.48,3.66,-0.75,*,"pksmb,htru_pks",000010040000,2004,*,*,*,1.29e+01,2.33e+06,2.48e+12,3.04e+32,3.06e+30,*,*,*,*,*,2.80e+01
J1840-1207,J1840-1207,18:40:53.7,-12:07:32.6,*,*,*,53038.00,280.181,10.953,*,*,20.94,-3.197,280.224092,-12.125722,0.754470,1.325433,-5.617e-15,*,*,53038.00,302.30,*,*,15.000,*,TDB,*,*,0.22,*,*,*,*,*,*,*,*,*,*,*,*,*,11.83,11.83,-16.86,-0.66,4.22,-2.53,*,"pksmb,htru_pks",000010040000,2006,*,*,*,3.08e+01,3.74e+06,1.57e+12,2.94e+32,2.10e+30,*,*,*,*,*,3.43e+01
J1841+0130,J1841+0130,18:41:17.7,+01:30:16.9,*,*,*,53111.00,281.358,24.538,*,*,33.116,2.942,280.324004,1.504694,0.029773,33.587732,-9.220e-15,*,*,53111.00,125.88,*,*,*,*,TDB,*,*,0.06,*,ELL1,*,10.4716,3.5041,182.36,8.007e-05,52747.5545,-3.300e-06,-8.000e-05,0.0959,0.1115,He[lfl+06],4.23,4.23,6.46,0.22,2.31,4.96,*,pksmb,000000040000,2004,*,*,*,1.07e+00,5.77e+07,1.58e+10,1.22e+34,6.83e+32,*,*,*,*,*,5.61e+03
J1841-0157,J1841-0157,18:41:56.2,-01:57:54.6,*,*,*,52163.00,281.238,21.066,*,*,30.099,1.216,280.484196,-1.965167,0.663321,1.507565,-4.108e-14,*,*,52163.00,475.00,*,118.00,21.000,*,TDB,*,*,0.81,*,*,*,*,*,*,*,*,*,*,*,*,*,7.94,7.94,10.08,0.17,3.98,1.63,*,"pksmb,htru_pks",000010040000,2004,*,*,*,5.11e+01,5.81e+05,3.50e+12,2.45e+33,3.88e+31,*,*,*,*,*,1.13e+02
J1841-0310,J1841-0310,18:41:25.8,-03:10:21,*,*,*,52353.00,281.005,19.872,*,*,28.968,0.776,280.357875,-3.1725,1.657656,0.603261,-1.220e-16,*,*,52353.00,216.00,*,*,59.000,*,TDB,*,*,0.15,*,*,*,*,*,*,*,*,*,*,*,*,*,4.17,4.17,2.93,0.06,2.02,4.85,*,"pksmb,htru_pks",000010040000,2004,*,*,*,2.61e+00,7.83e+07,7.54e+11,2.91e+30,1.67e+29,*,*,*,*,*,1.55e+00
J1841-0345,J1841-0345,18:41:38.6,-03:48:42.6,*,*,*,51646.00,281.009,19.23,*,*,28.424,0.437,280.411167,-3.811833,0.204068,4.900325,-1.390e-12,*,*,51646.00,194.32,*,450.50,9.500,18.000,TDB,0.00,*,1.40,*,*,*,*,*,*,*,*,*,*,*,*,*,3.78,3.78,1.48,0.03,1.8,5.18,*,"misc,pksmb,htru_pks",000010440000,2000,*,*,*,2.00e+01,5.59e+04,3.48e+12,2.69e+35,1.88e+34,*,*,*,*,*,3.84e+03
B1838-04,J1841-0425,18:41:05.6,-04:25:19.5,*,*,*,53900.00,280.816,18.632,6.000,-10.000,27.818,0.279,280.273596,-4.422083,0.186149,5.372045,-1.845e-13,-1.560e-24,*,53900.00,325.49,*,416.00,5.300,9.900,TDB,0.00,2.60,2.60,*,*,*,*,*,*,*,*,*,*,*,*,*,4.40,4.40,1.59,0.02,2.05,4.61,*,"jb2,pksmb,htru_pks",000010040100,1986,*,1,5.03e+01,5.03e+01,4.61e+05,1.10e+12,3.91e+34,2.02e+33,11.662,243.270,6.39e-15,4.61e+05,1.10e+12,1.60e+03
J1841-0524,J1841-0524,18:41:49.3,-05:24:29.5,*,*,*,52360.00,280.928,17.635,*,*,27.024,-0.333,280.4555,-5.408194,0.445749,2.243415,-1.176e-12,*,*,52360.00,284.50,*,*,13.000,*,TDB,*,*,0.20,*,*,*,*,*,*,*,*,*,*,*,*,*,4.12,4.12,-1.65,-0.02,1.87,4.83,*,pksmb,000000040000,2004,*,3,*,3.39e+00,3.02e+04,1.03e+13,1.04e+35,6.14e+33,*,*,*,*,*,1.09e+03
B1839+09,J1841+0912,18:41:55.9,+09:12:07.3,*,*,*,48266.00,282.254,32.196,*,*,40.078,6.278,280.483166,9.202043,0.381319,2.622474,-7.499e-15,6.350e-26,*,48266.00,49.16,*,53.00,7.900,13.700,TDB,0.00,20.00,1.70,*,*,*,*,*,*,*,*,*,*,*,*,*,1.66,1.66,5.38,0.18,1.06,7.24,*,"mol2,gb3,ar3,pkssw,gb4",000000112210,1978,*,*,5.51e+01,4.68e+00,5.54e+06,6.52e+11,7.76e+32,2.82e+32,*,*,*,*,*,1.10e+02
J1841-1404,J1841-1404,18:41:34.3,-14:04:19,*,*,*,53173.00,280.205,9.0,*,*,19.277,-4.227,280.392917,-14.071944,1.334557,0.749312,-3.600e-16,*,*,53173.00,267.00,*,*,18.000,*,TDB,*,*,0.18,*,*,*,*,*,*,*,*,*,*,*,*,*,14.22,14.22,-19.68,-1.05,4.68,-4.89,*,pksmb,000000040000,2006,*,*,*,3.64e+01,3.30e+07,9.36e+11,1.06e+31,5.27e+28,*,*,*,*,*,3.69e+00
J1842-0153,J1842-0153,18:42:57.8,-01:53:26.7,*,*,*,51432.00,281.518,21.12,*,*,30.283,1.022,280.741125,-1.89075,1.054228,0.948561,-6.048e-15,*,*,51432.00,434.00,*,151.00,21.400,*,TDB,*,*,0.60,*,*,*,*,*,*,*,*,*,*,*,*,*,6.97,6.97,7.74,0.12,3.51,2.48,*,pksmb,000000040000,2002,*,*,*,2.91e+01,2.48e+06,2.69e+12,2.26e+32,4.66e+30,*,*,*,*,*,2.16e+01
J1842+0257,J1842+0257,18:42:30.9,+02:57:58.8,*,*,*,53040.00,281.823,25.97,*,*,34.558,3.336,280.628875,2.966333,3.088256,0.323807,-3.103e-15,*,*,53040.00,148.10,*,*,52.000,85.000,TDB,*,*,0.26,*,*,*,*,*,*,*,*,*,*,*,*,*,5.04,5.04,8.62,0.29,2.85,4.36,*,pksmb,000000040000,2006,*,*,*,6.60e+00,1.65e+06,9.67e+12,3.97e+31,1.56e+30,*,*,*,*,*,3.08e+00
J1842-0309,J1842-0309,18:42:19.0,-03:09:46,*,*,*,52493.00,281.24,19.865,*,*,29.078,0.584,280.57925,-3.162778,0.404920,2.469626,-2.756e-14,*,*,52493.00,955.00,*,*,43.000,*,TDB,*,*,0.25,*,*,*,*,*,*,*,*,*,*,*,*,*,8.58,8.58,9.74,0.09,4.17,1.0,*,"pksmb,htru_pks",000010040000,2004,*,*,*,1.84e+01,1.42e+06,1.37e+12,2.69e+33,3.65e+31,*,*,*,*,*,1.93e+02
J1842+0358,J1842+0358,18:42:17.0,+03:58:35.3,*,*,*,53108.00,281.851,26.982,*,*,35.434,3.846,280.570925,3.976472,0.233326,4.285845,-1.491e-14,*,*,53108.00,109.90,*,*,3.900,*,TDB,*,*,0.09,*,*,*,*,*,*,*,*,*,*,*,*,*,4.33,4.33,7.37,0.29,2.5,4.98,*,pksmb,000000040000,2006,*,*,*,1.69e+00,4.56e+06,4.40e+11,2.52e+33,1.35e+32,*,*,*,*,*,3.25e+02
B1839-04,J1842-0359,18:42:26.4,-03:59:59.8,*,*,*,49462.00,281.204,19.028,*,*,28.347,0.174,280.610324,-3.999954,1.839944,0.543495,-1.503e-16,9.800e-28,*,49462.00,195.98,*,326.00,285.000,340.000,TDB,0.00,18.70,4.40,*,*,*,*,*,*,*,*,*,*,*,*,*,3.71,3.71,0.59,0.01,1.76,5.23,*,"jb2,pksmb,htru_pks",000010040100,1986,*,*,2.57e+02,6.06e+01,5.73e+07,9.79e+11,3.22e+30,2.34e+29,*,*,*,*,*,1.47e+00
J1842-0415,J1842-0415,18:42:11.2,-04:15:38.2,*,*,*,51589.00,281.116,18.773,*,*,28.086,0.111,280.547037,-4.260611,0.526682,1.898678,-7.908e-14,*,*,51589.00,188.00,*,-90.00,11.000,19.000,TDB,*,*,0.35,*,*,*,*,*,*,*,*,*,*,*,*,*,3.64,3.64,0.36,0.01,1.71,5.29,*,"misc,pksmb,htru_pks",000010440000,2000,*,*,*,4.64e+00,3.80e+05,3.44e+12,5.93e+33,4.47e+32,*,*,*,*,*,2.21e+02
J1842-0612,J1842-0612,18:42:43.0,-06:12:36,*,*,*,52402.00,281.096,16.819,*,*,26.413,-0.898,280.679375,-6.21,0.564475,1.771556,-6.900e-17,*,*,52402.00,485.00,*,-341.00,53.000,*,TDB,*,*,0.54,*,*,*,*,*,*,*,*,*,*,*,*,*,5.73,5.73,-7.60,-0.09,2.55,3.37,*,"pksmb,htru_pks",000010040000,2004,*,*,*,1.77e+01,4.07e+08,1.13e+11,4.83e+30,1.47e+29,*,*,*,*,*,5.88e+00
J1842+0638,J1842+0638,18:42:10.0,+06:38:15.0,*,*,*,53125.00,282.068,29.636,*,*,37.801,5.075,280.541675,6.6375,0.313016,3.194721,-7.760e-16,*,*,53125.00,212.20,*,*,13.000,*,TDB,*,*,0.21,*,*,*,*,*,*,*,*,*,*,*,*,*,15.94,15.94,18.77,1.41,9.73,-4.05,*,pksmb,000000040000,2006,*,*,*,5.34e+01,6.52e+07,1.56e+11,9.79e+31,3.85e+29,*,*,*,*,*,4.77e+01
J1842-0800,J1842-0800,18:42:54.9,-08:00:53.5,*,*,*,56611.00,281.003,15.016,*,*,24.829,-1.766,280.728929,-8.014861,1.255469,0.796515,-1.231e-16,*,*,56611.00,188.60,*,*,24.900,52.300,TDB,*,*,0.10,*,*,*,*,*,*,*,*,*,*,*,*,*,3.95,3.95,-5.81,-0.12,1.66,4.92,*,htru_pks,000010000000,2015,*,*,*,1.56e+00,1.03e+08,4.99e+11,3.87e+30,2.48e+29,*,*,*,*,*,2.37e+00
J1842-0905,J1842-0905,18:42:22.1,-09:05:24.6,*,*,*,51805.00,280.779,13.954,*,*,23.81,-2.136,280.592242,-9.090167,0.344643,2.901555,-8.834e-14,*,*,51805.00,343.40,*,225.20,7.700,22.000,TDB,0.00,*,0.81,*,*,*,*,*,*,*,*,*,*,*,*,*,9.72,9.72,-12.80,-0.36,3.92,-0.39,*,"pksmb,htru_pks",000010040000,2003,*,*,*,7.65e+01,5.20e+05,1.92e+12,1.01e+34,1.07e+32,*,*,*,*,*,4.41e+02
J1843-0000,J1843-0000,18:43:27.9,-00:00:40.9,*,*,*,51910.00,281.816,22.983,*,*,32.013,1.768,280.866508,-0.011361,0.880330,1.135937,-1.005e-14,*,*,51910.00,101.50,*,-52.90,26.000,40.000,TDB,*,*,2.90,*,*,*,*,*,*,*,*,*,*,*,*,*,3.33,3.33,3.13,0.1,1.76,5.68,*,"pksmb,palfa",000002040000,2004,*,*,*,3.22e+01,1.79e+06,2.65e+12,4.51e+32,4.07e+31,*,*,*,*,*,3.64e+01
J1843-0050,J1843-0050,18:43:36.7,-00:50:10,*,*,*,51462.00,281.783,22.158,*,*,31.295,1.36,280.903,-0.836111,0.782598,1.277794,-4.070e-16,*,*,51462.00,507.00,*,*,19.100,*,TDB,*,*,0.24,*,*,*,*,*,*,*,*,*,*,*,*,*,8.30,8.30,12.03,0.2,4.31,1.41,*,pksmb,000000040000,2002,*,*,*,1.65e+01,4.97e+07,4.47e+11,2.05e+31,2.98e+29,*,*,*,*,*,8.74e+00
J1843-0137,J1843-0137,18:43:12.6,-01:37:46.3,*,*,*,52490.00,281.607,21.376,*,*,30.543,1.087,280.802625,-1.629528,0.669872,1.492822,-5.500e-15,*,*,52490.00,486.00,*,*,17.000,*,TDB,*,*,0.26,*,*,*,*,*,*,*,*,*,*,*,*,*,7.67,7.67,9.22,0.15,3.9,1.9,*,pksmb,000000040000,2004,*,*,*,1.53e+01,4.30e+06,1.30e+12,3.24e+32,5.51e+30,*,*,*,*,*,4.06e+01
